Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-11 00:00:00+03:00,25.342411041259766,25.342411041259766,25.342411041259766,25.342411041259766,38289394,0.0,0.0
2019-12-12 00:00:00+03:00,27.862258995179758,27.862258995179758,25.91838019014284,26.49434471130371,505692621,0.0,0.0
2019-12-15 00:00:00+03:00,26.710326294384654,26.998307666817002,26.494339434271403,26.926311492919922,98349281,0.0,0.0
2019-12-16 00:00:00+03:00,26.998306466260036,27.430278505699686,26.998306466260036,27.35828399658203,105973907,0.0,0.0
2019-12-17 00:00:00+03:00,27.394284168679185,27.466280349225897,26.998310160406664,27.178298950195312,142672245,0.0,0.0
2019-12-18 00:00:00+03:00,26.998302788080647,27.07029894896764,26.422338485717773,26.422338485717773,83822621,0.0,0.0
2019-12-19 00:00:00+03:00,26.422343065597108,26.45834115228028,25.55839729309082,25.55839729309082,108120197,0.0,0.0
2019-12-22 00:00:00+03:00,25.630398445277294,25.70239297105093,25.12643011854868,25.414411544799805,39709972,0.0,0.0
2019-12-23 00:00:00+03:00,25.41440711906862,25.666390407762755,25.37840903166146,25.630393981933594,35098090,0.0,0.0
2019-12-24 00:00:00+03:00,25.666395382407384,25.702393476791674,25.414412044873995,25.486408233642578,22184338,0.0,0.0
2019-12-25 00:00:00+03:00,25.486403391439588,25.486403391439588,25.270416527747862,25.342411041259766,13572736,0.0,0.0
2019-12-26 00:00:00+03:00,25.30641277170541,25.45040512084961,25.234418258711308,25.45040512084961,13863242,0.0,0.0
2019-12-29 00:00:00+03:00,25.414412044873995,25.702393476791674,25.414412044873995,25.486408233642578,22966690,0.0,0.0
2019-12-30 00:00:00+03:00,25.48640409319341,25.5224005201515,25.306413650512695,25.306413650512695,13147121,0.0,0.0
2019-12-31 00:00:00+03:00,25.306414160831338,25.37841033935547,25.234419643885293,25.37841033935547,16332772,0.0,0.0
2020-01-01 00:00:00+03:00,25.37840694417762,25.37840694417762,25.23441626797083,25.270414352416992,8517342,0.0,0.0
2020-01-02 00:00:00+03:00,25.270417223554606,25.37840982758498,25.234419135018463,25.306413650512695,11430744,0.0,0.0
2020-01-05 00:00:00+03:00,25.19842254716285,25.19842254716285,24.838444963519226,24.87444305419922,25239125,0.0,0.0
